,location,date,CanSino,Johnson&Johnson,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,Sinopharm/Beijing,Sinovac,Sputnik V
396,Croatia,2021-01-01,,,,,1976.0,,,
397,Croatia,2021-01-08,,1.0,11.0,,31083.0,,,
398,Croatia,2021-01-15,,,1494.0,2.0,48189.0,,,
399,Croatia,2021-01-22,,,2663.0,,70842.0,,,
400,Croatia,2021-01-29,,,2746.0,,87306.0,,,
401,Croatia,2021-02-05,,2.0,3227.0,7.0,104348.0,,,
402,Croatia,2021-02-12,,,8284.0,3194.0,125122.0,,,
403,Croatia,2021-02-19,,3.0,13382.0,19032.0,145023.0,,,
404,Croatia,2021-02-26,,,14535.0,60027.0,165012.0,,,
405,Croatia,2021-03-05,,,23010.0,84438.0,189122.0,,,
406,Croatia,2021-03-12,,8.0,29744.0,117718.0,212649.0,,,
407,Croatia,2021-03-19,,17.0,45037.0,138360.0,243703.0,,,
408,Croatia,2021-03-26,,20.0,52919.0,159022.0,277329.0,,,
409,Croatia,2021-04-02,,23.0,72167.0,174766.0,309796.0,,,
410,Croatia,2021-04-09,,50.0,84384.0,203611.0,337707.0,,,
411,Croatia,2021-04-16,,55.0,104693.0,235118.0,397859.0,,,
412,Croatia,2021-04-23,,55.0,115614.0,249900.0,475786.0,,,
413,Croatia,2021-04-30,,775.0,130465.0,269877.0,562402.0,,,
414,Croatia,2021-05-07,,3573.0,147769.0,310601.0,736931.0,,,
415,Croatia,2021-05-14,,6132.0,172983.0,349923.0,912926.0,,,
416,Croatia,2021-05-21,,9466.0,196692.0,383117.0,1067168.0,,,
417,Croatia,2021-05-28,,12642.0,212637.0,413038.0,1205781.0,,,
418,Croatia,2021-06-04,,14831.0,223726.0,431354.0,1309950.0,,,
419,Croatia,2021-06-11,,17673.0,242084.0,452684.0,1474211.0,,,
420,Croatia,2021-06-18,,20046.0,260209.0,469516.0,1640927.0,,,
421,Croatia,2021-06-25,,22115.0,271248.0,479643.0,1768311.0,,,
422,Croatia,2021-07-02,,25063.0,282293.0,499428.0,1901823.0,,,
423,Croatia,2021-07-09,,30630.0,289735.0,518632.0,2009237.0,,,
424,Croatia,2021-07-16,,38162.0,296109.0,524977.0,2080087.0,,,
425,Croatia,2021-07-23,,45604.0,299776.0,532124.0,2150821.0,,,
426,Croatia,2021-07-30,,52810.0,303880.0,542011.0,2197722.0,,,
427,Croatia,2021-08-06,,56527.0,307650.0,546204.0,2228024.0,,,
428,Croatia,2021-08-13,,60366.0,311417.0,547527.0,2259160.0,,,
429,Croatia,2021-08-20,,64616.0,313941.0,548272.0,2291042.0,,,
430,Croatia,2021-08-27,,69583.0,316924.0,549631.0,2322918.0,,,
431,Croatia,2021-09-03,,75019.0,318698.0,550271.0,2348770.0,,,
432,Croatia,2021-09-10,,79055.0,320819.0,550817.0,2370614.0,,,
433,Croatia,2021-09-17,,85079.0,322847.0,551375.0,2395339.0,,,
434,Croatia,2021-09-24,,91084.0,325393.0,551869.0,2419894.0,,,
435,Croatia,2021-09-28,,91842.0,325583.0,551962.0,2422290.0,,,
436,Cyprus,2021-01-01,,,,,369.0,,,
437,Cyprus,2021-01-08,,,,,6086.0,,,
438,Cyprus,2021-01-15,,,0.0,,10833.0,,,
439,Cyprus,2021-01-22,,,210.0,,17881.0,,,
440,Cyprus,2021-01-29,,,420.0,,24952.0,,,
441,Cyprus,2021-02-05,,,,,32720.0,,,
442,Cyprus,2021-02-12,,,421.0,584.0,43384.0,,,
443,Cyprus,2021-02-19,,,741.0,6126.0,51652.0,,,
444,Cyprus,2021-02-26,,,951.0,18136.0,59380.0,,,
445,Cyprus,2021-03-05,,,1301.0,28650.0,69327.0,,,
446,Cyprus,2021-03-12,,,4195.0,40827.0,78860.0,,,
447,Cyprus,2021-03-19,,,4304.0,41719.0,85728.0,,,
448,Cyprus,2021-03-26,,,4304.0,48256.0,95339.0,,,
449,Cyprus,2021-04-02,,,6547.0,52195.0,103028.0,,,
450,Cyprus,2021-04-09,,,12456.0,60123.0,113013.0,,,
451,Cyprus,2021-04-16,,0.0,13236.0,66995.0,130595.0,,,
452,Cyprus,2021-04-23,,,,77988.0,150831.0,,,
453,Cyprus,2021-04-30,,1188.0,15635.0,84554.0,193053.0,,,
454,Cyprus,2021-05-07,,2249.0,21442.0,95843.0,238781.0,,,
455,Cyprus,2021-05-14,,5662.0,28322.0,121922.0,280960.0,,,
456,Cyprus,2021-05-21,,,37412.0,146980.0,329189.0,,,
457,Cyprus,2021-05-28,,5662.0,44461.0,164905.0,375387.0,,,
458,Cyprus,2021-06-04,,,48348.0,175900.0,413040.0,,,
459,Cyprus,2021-06-11,,6062.0,54602.0,187096.0,448451.0,,,
460,Cyprus,2021-06-18,,12893.0,63102.0,197068.0,481629.0,,,
461,Cyprus,2021-06-25,,14120.0,70093.0,204489.0,502801.0,,,
462,Cyprus,2021-07-02,,14538.0,72330.0,218282.0,532405.0,,,
463,Cyprus,2021-07-09,,14983.0,73098.0,237295.0,562196.0,,,
464,Cyprus,2021-07-16,,16069.0,74634.0,245037.0,587728.0,,,
465,Cyprus,2021-07-23,,17238.0,75705.0,248027.0,610888.0,,,
466,Cyprus,2021-07-30,,17847.0,77108.0,250656.0,631778.0,,,
467,Cyprus,2021-08-06,,18319.0,77977.0,251491.0,660192.0,,,
468,Cyprus,2021-08-13,,18613.0,79747.0,251776.0,680681.0,,,
469,Cyprus,2021-08-20,,19195.0,80930.0,251996.0,697790.0,,,
470,Cyprus,2021-08-27,,19515.0,81764.0,252190.0,713596.0,,,
471,Cyprus,2021-09-03,,19805.0,82719.0,252365.0,724267.0,,,
472,Cyprus,2021-09-10,,20030.0,83954.0,252567.0,734867.0,,,
473,Cyprus,2021-09-17,,20278.0,84654.0,252710.0,742923.0,,,
474,Cyprus,2021-09-24,,20377.0,85297.0,253854.0,749667.0,,,
475,Cyprus,2021-09-28,,20377.0,85706.0,253912.0,753414.0,,,
476,Czechia,2020-12-27,,,,,1270.0,,,
477,Czechia,2020-12-28,,,,,3570.0,,,
478,Czechia,2020-12-29,,,,,7027.0,,,
479,Czechia,2020-12-30,,,,,10528.0,,,
480,Czechia,2020-12-31,,,,,11833.0,,,
481,Czechia,2021-01-01,,,1.0,,12098.0,,,
482,Czechia,2021-01-02,,,,,13372.0,,,
483,Czechia,2021-01-03,,,,,14293.0,,,
484,Czechia,2021-01-04,,,5.0,,17885.0,,,
485,Czechia,2021-01-05,,,6.0,,22388.0,,,
486,Czechia,2021-01-06,,,,,28229.0,,,
487,Czechia,2021-01-07,,,7.0,,36204.0,,,
488,Czechia,2021-01-08,,,,,46201.0,,,
489,Czechia,2021-01-09,,,9.0,,48219.0,,,
490,Czechia,2021-01-10,,,,,49979.0,,,
491,Czechia,2021-01-11,,,,,59804.0,,,
492,Czechia,2021-01-12,,,,,73214.0,,,
493,Czechia,2021-01-13,,,,,86725.0,,,
494,Czechia,2021-01-14,,,1244.0,,100685.0,,,
495,Czechia,2021-01-15,,,2008.0,,113900.0,,,
496,Czechia,2021-01-16,,,2334.0,,116956.0,,,
497,Czechia,2021-01-17,,,2423.0,,120110.0,,,
498,Czechia,2021-01-18,,,2601.0,,134228.0,,,
499,Czechia,2021-01-19,,,3378.0,,148728.0,,,
500,Czechia,2021-01-20,,,4963.0,,163431.0,,,
501,Czechia,2021-01-21,,,5924.0,,179824.0,,,
502,Czechia,2021-01-22,,,6123.0,,195512.0,,,
503,Czechia,2021-01-23,,,6164.0,,199642.0,,,
504,Czechia,2021-01-24,,,6288.0,,202636.0,,,
505,Czechia,2021-01-25,,,6487.0,,215033.0,,,
506,Czechia,2021-01-26,,,6762.0,,229259.0,,,
507,Czechia,2021-01-27,,,7065.0,,242494.0,,,
508,Czechia,2021-01-28,,,7186.0,,255566.0,,,
509,Czechia,2021-01-29,,,7338.0,,269490.0,,,
510,Czechia,2021-01-30,,,7342.0,,271304.0,,,
511,Czechia,2021-01-31,,,7344.0,,273191.0,,,
512,Czechia,2021-02-01,,,7603.0,,284820.0,,,
513,Czechia,2021-02-02,,,7931.0,,298835.0,,,
514,Czechia,2021-02-03,,,8668.0,,313490.0,,,
515,Czechia,2021-02-04,,,9810.0,,330187.0,,,
516,Czechia,2021-02-05,,,11003.0,,345091.0,,,
517,Czechia,2021-02-06,,,11262.0,,348022.0,,,
518,Czechia,2021-02-07,,,11525.0,,351094.0,,,
519,Czechia,2021-02-08,,,12438.0,3.0,365624.0,,,
520,Czechia,2021-02-09,,,14098.0,4.0,380962.0,,,
521,Czechia,2021-02-10,,,15855.0,,397906.0,,,
522,Czechia,2021-02-11,,,19240.0,238.0,416766.0,,,
523,Czechia,2021-02-12,,,21483.0,644.0,435548.0,,,
524,Czechia,2021-02-13,,,21971.0,1084.0,439190.0,,,
525,Czechia,2021-02-14,,,22219.0,1287.0,441108.0,,,
526,Czechia,2021-02-15,,,23641.0,2042.0,454656.0,,,
527,Czechia,2021-02-16,,,26122.0,3216.0,468760.0,,,
528,Czechia,2021-02-17,,,28869.0,5266.0,481934.0,,,
529,Czechia,2021-02-18,,,31225.0,7268.0,497919.0,,,
530,Czechia,2021-02-19,,,32626.0,9008.0,513940.0,,,
531,Czechia,2021-02-20,,,32631.0,9682.0,516418.0,,,
532,Czechia,2021-02-21,,,32733.0,9944.0,518182.0,,,
533,Czechia,2021-02-22,,,33734.0,11555.0,531691.0,,,
534,Czechia,2021-02-23,,,34516.0,14295.0,548058.0,,,
535,Czechia,2021-02-24,,,35852.0,17236.0,563659.0,,,
536,Czechia,2021-02-25,,,37036.0,21596.0,581598.0,,,
537,Czechia,2021-02-26,,,37880.0,24947.0,598881.0,,,
538,Czechia,2021-02-27,,,38053.0,25569.0,601642.0,,,
539,Czechia,2021-02-28,,,38247.0,26039.0,603866.0,,,
540,Czechia,2021-03-01,,,39847.0,30076.0,621187.0,,,
541,Czechia,2021-03-02,,,41723.0,39483.0,640638.0,,,
542,Czechia,2021-03-03,,,45444.0,49253.0,662461.0,,,
543,Czechia,2021-03-04,,,50202.0,58640.0,686182.0,,,
544,Czechia,2021-03-05,,1.0,53854.0,67036.0,708315.0,,,
545,Czechia,2021-03-06,,5.0,55258.0,71538.0,715373.0,,,
546,Czechia,2021-03-07,,7.0,56651.0,75705.0,722159.0,,,
547,Czechia,2021-03-08,,8.0,59748.0,83621.0,745651.0,,,
548,Czechia,2021-03-09,,9.0,65084.0,94870.0,771680.0,,,
549,Czechia,2021-03-10,,,70124.0,105813.0,803879.0,,,
550,Czechia,2021-03-11,,10.0,74423.0,117631.0,840893.0,,,
551,Czechia,2021-03-12,,11.0,79873.0,129908.0,870375.0,,,
552,Czechia,2021-03-13,,,81170.0,132913.0,884410.0,,,
553,Czechia,2021-03-14,,,82309.0,133832.0,895580.0,,,
554,Czechia,2021-03-15,,,89133.0,141885.0,917823.0,,,
555,Czechia,2021-03-16,,13.0,98354.0,150630.0,949205.0,,,
556,Czechia,2021-03-17,,,106107.0,159645.0,980359.0,,,
557,Czechia,2021-03-18,,16.0,113280.0,168997.0,1014156.0,,,
558,Czechia,2021-03-19,,,119378.0,177810.0,1047269.0,,,
559,Czechia,2021-03-20,,18.0,120528.0,180247.0,1060806.0,,,
560,Czechia,2021-03-21,,20.0,120853.0,180722.0,1068936.0,,,
561,Czechia,2021-03-22,,21.0,125181.0,187604.0,1094720.0,,,
562,Czechia,2021-03-23,,23.0,129035.0,195238.0,1123152.0,,,
563,Czechia,2021-03-24,,24.0,133193.0,203018.0,1153736.0,,,
564,Czechia,2021-03-25,,,137250.0,210536.0,1186275.0,,,
565,Czechia,2021-03-26,,,139817.0,216283.0,1220205.0,,,
566,Czechia,2021-03-27,,26.0,141064.0,217165.0,1231318.0,,,
567,Czechia,2021-03-28,,,142609.0,217293.0,1239303.0,,,
568,Czechia,2021-03-29,,28.0,148611.0,221066.0,1269283.0,,,
569,Czechia,2021-03-30,,30.0,157475.0,226446.0,1301850.0,,,
570,Czechia,2021-03-31,,35.0,168506.0,231421.0,1335917.0,,,
571,Czechia,2021-04-01,,41.0,179239.0,235994.0,1378182.0,,,
572,Czechia,2021-04-02,,53.0,181781.0,236570.0,1394697.0,,,
573,Czechia,2021-04-03,,54.0,183485.0,236784.0,1407275.0,,,
574,Czechia,2021-04-04,,56.0,184790.0,236790.0,1417342.0,,,
575,Czechia,2021-04-05,,59.0,186197.0,236863.0,1425394.0,,,
576,Czechia,2021-04-06,,67.0,194675.0,239859.0,1459204.0,,,
577,Czechia,2021-04-07,,72.0,203088.0,247983.0,1488206.0,,,
578,Czechia,2021-04-08,,78.0,209340.0,259415.0,1540123.0,,,
579,Czechia,2021-04-09,,82.0,216948.0,270838.0,1590710.0,,,
580,Czechia,2021-04-10,,91.0,218516.0,274340.0,1616337.0,,,
581,Czechia,2021-04-11,,96.0,219659.0,274840.0,1634441.0,,,
582,Czechia,2021-04-12,,101.0,228285.0,283782.0,1680160.0,,,
583,Czechia,2021-04-13,,,238870.0,293304.0,1722244.0,,,
584,Czechia,2021-04-14,,,249320.0,303392.0,1767795.0,,,
585,Czechia,2021-04-15,,,258805.0,312512.0,1822591.0,,,
586,Czechia,2021-04-16,,,268832.0,319256.0,1875994.0,,,
587,Czechia,2021-04-17,,,271205.0,319873.0,1898660.0,,,
588,Czechia,2021-04-18,,,272101.0,320021.0,1915547.0,,,
589,Czechia,2021-04-19,,,279067.0,325637.0,1962356.0,,,
590,Czechia,2021-04-20,,102.0,285959.0,332419.0,2007033.0,,,
591,Czechia,2021-04-21,,,291397.0,339909.0,2056068.0,,,
592,Czechia,2021-04-22,,131.0,297313.0,348053.0,2113756.0,,,
593,Czechia,2021-04-23,,352.0,301192.0,354264.0,2165159.0,,,
594,Czechia,2021-04-24,,364.0,302025.0,354946.0,2186655.0,,,
595,Czechia,2021-04-25,,380.0,303483.0,355125.0,2203635.0,,,
596,Czechia,2021-04-26,,923.0,307812.0,360761.0,2249682.0,,,
597,Czechia,2021-04-27,,1859.0,314139.0,367475.0,2295911.0,,,
598,Czechia,2021-04-28,,3312.0,322573.0,374174.0,2350550.0,,,
599,Czechia,2021-04-29,,4922.0,330432.0,380718.0,2414301.0,,,
600,Czechia,2021-04-30,,6385.0,334233.0,384618.0,2475770.0,,,
601,Czechia,2021-05-01,,6489.0,335430.0,384842.0,2496846.0,,,
602,Czechia,2021-05-02,,6518.0,335927.0,384958.0,2517315.0,,,
603,Czechia,2021-05-03,,7646.0,338936.0,388174.0,2581096.0,,,
604,Czechia,2021-05-04,,9220.0,346051.0,392484.0,2641275.0,,,
605,Czechia,2021-05-05,,11192.0,351713.0,398729.0,2707899.0,,,
606,Czechia,2021-05-06,,13163.0,357096.0,406112.0,2782181.0,,,
607,Czechia,2021-05-07,,15097.0,361959.0,411896.0,2854956.0,,,
608,Czechia,2021-05-08,,15246.0,363051.0,412170.0,2884414.0,,,
609,Czechia,2021-05-09,,15255.0,364119.0,412582.0,2908269.0,,,
610,Czechia,2021-05-10,,16941.0,369776.0,418559.0,2973163.0,,,
611,Czechia,2021-05-11,,18760.0,376096.0,426144.0,3040448.0,,,
612,Czechia,2021-05-12,,20346.0,384472.0,433571.0,3110323.0,,,
613,Czechia,2021-05-13,,21855.0,391882.0,440573.0,3186007.0,,,
614,Czechia,2021-05-14,,22951.0,397374.0,446452.0,3259558.0,,,
615,Czechia,2021-05-15,,23015.0,398109.0,448392.0,3290776.0,,,
616,Czechia,2021-05-16,,23025.0,398812.0,449185.0,3316241.0,,,
617,Czechia,2021-05-17,,23905.0,403787.0,453812.0,3384034.0,,,
618,Czechia,2021-05-18,,24903.0,411634.0,459846.0,3453039.0,,,
619,Czechia,2021-05-19,,26130.0,421999.0,466395.0,3526188.0,,,
620,Czechia,2021-05-20,,27756.0,432585.0,473151.0,3607956.0,,,
621,Czechia,2021-05-21,,29182.0,440570.0,478935.0,3687752.0,,,
622,Czechia,2021-05-22,,29354.0,442433.0,480812.0,3727126.0,,,
623,Czechia,2021-05-23,,29361.0,443341.0,482281.0,3756038.0,,,
624,Czechia,2021-05-24,,30638.0,452011.0,488649.0,3819108.0,,,
625,Czechia,2021-05-25,,32424.0,460808.0,499824.0,3883128.0,,,
626,Czechia,2021-05-26,,34333.0,470761.0,510800.0,3963569.0,,,
627,Czechia,2021-05-27,,36443.0,480851.0,520372.0,4048290.0,,,
628,Czechia,2021-05-28,,38540.0,490765.0,529672.0,4133021.0,,,
629,Czechia,2021-05-29,,38677.0,493378.0,532132.0,4173880.0,,,
630,Czechia,2021-05-30,,38684.0,494373.0,534729.0,4207014.0,,,
631,Czechia,2021-05-31,,40533.0,502703.0,543065.0,4289847.0,,,
632,Czechia,2021-06-01,,42812.0,513118.0,554848.0,4370847.0,,,
633,Czechia,2021-06-02,,45275.0,522450.0,566394.0,4461790.0,,,
634,Czechia,2021-06-03,,48084.0,532031.0,578323.0,4553013.0,,,
635,Czechia,2021-06-04,,51336.0,541320.0,588837.0,4647075.0,,,
636,Czechia,2021-06-05,,51460.0,542202.0,590880.0,4696794.0,,,
637,Czechia,2021-06-06,,51532.0,542735.0,591803.0,4737181.0,,,
638,Czechia,2021-06-07,,54662.0,550544.0,600610.0,4833523.0,,,
639,Czechia,2021-06-08,,57719.0,558762.0,611134.0,4927517.0,,,
640,Czechia,2021-06-09,,61349.0,568194.0,621685.0,5023768.0,,,
641,Czechia,2021-06-10,,64471.0,578377.0,632555.0,5121335.0,,,
642,Czechia,2021-06-11,,67606.0,587341.0,641160.0,5219184.0,,,
643,Czechia,2021-06-12,,67703.0,588285.0,642544.0,5269361.0,,,
644,Czechia,2021-06-13,,67756.0,588682.0,642726.0,5311029.0,,,
645,Czechia,2021-06-14,,70142.0,596874.0,650226.0,5407864.0,,,
646,Czechia,2021-06-15,,72312.0,607424.0,659060.0,5501002.0,,,
647,Czechia,2021-06-16,,74844.0,616870.0,667590.0,5598780.0,,,
648,Czechia,2021-06-17,,77027.0,624835.0,675692.0,5700653.0,,,
649,Czechia,2021-06-18,,79068.0,632813.0,681466.0,5805565.0,,,
650,Czechia,2021-06-19,,79090.0,634010.0,682076.0,5854652.0,,,
651,Czechia,2021-06-20,,79128.0,635304.0,682177.0,5894295.0,,,
652,Czechia,2021-06-21,,80568.0,644559.0,688612.0,5986690.0,,,
653,Czechia,2021-06-22,,82182.0,654034.0,697193.0,6080497.0,,,
654,Czechia,2021-06-23,,83985.0,664999.0,705612.0,6174262.0,,,
655,Czechia,2021-06-24,,85809.0,674893.0,713773.0,6272309.0,,,
656,Czechia,2021-06-25,,87523.0,683948.0,719796.0,6370844.0,,,
657,Czechia,2021-06-26,,87552.0,685445.0,721410.0,6418254.0,,,
658,Czechia,2021-06-27,,87559.0,686539.0,721552.0,6457523.0,,,
659,Czechia,2021-06-28,,88814.0,695372.0,728476.0,6552748.0,,,
660,Czechia,2021-06-29,,90264.0,706323.0,738056.0,6644931.0,,,
661,Czechia,2021-06-30,,91621.0,718633.0,747113.0,6739188.0,,,
662,Czechia,2021-07-01,,93395.0,729598.0,756588.0,6829055.0,,,
663,Czechia,2021-07-02,,95106.0,740638.0,763678.0,6919906.0,,,
664,Czechia,2021-07-03,,95121.0,741918.0,764314.0,6956471.0,,,
665,Czechia,2021-07-04,,95130.0,742424.0,764365.0,6985190.0,,,
666,Czechia,2021-07-05,,95143.0,742679.0,764408.0,7017517.0,,,
667,Czechia,2021-07-06,,95163.0,743373.0,764611.0,7049524.0,,,
668,Czechia,2021-07-07,,96144.0,751940.0,770778.0,7137467.0,,,
669,Czechia,2021-07-08,,97460.0,760739.0,777607.0,7215990.0,,,
670,Czechia,2021-07-09,,98882.0,768828.0,782888.0,7296819.0,,,
671,Czechia,2021-07-10,,98900.0,769810.0,783204.0,7333371.0,,,
672,Czechia,2021-07-11,,98929.0,770241.0,783624.0,7363812.0,,,
673,Czechia,2021-07-12,,100243.0,780466.0,789051.0,7442050.0,,,
674,Czechia,2021-07-13,,102087.0,789624.0,796002.0,7518217.0,,,
675,Czechia,2021-07-14,,104079.0,798038.0,802865.0,7596668.0,,,
676,Czechia,2021-07-15,,106424.0,805614.0,809949.0,7672417.0,,,
677,Czechia,2021-07-16,,108896.0,813861.0,815045.0,7754648.0,,,
678,Czechia,2021-07-17,,109386.0,814340.0,815180.0,7793178.0,,,
679,Czechia,2021-07-18,,109931.0,814899.0,815191.0,7825911.0,,,
680,Czechia,2021-07-19,,111401.0,821659.0,819257.0,7902407.0,,,
681,Czechia,2021-07-20,,113312.0,828080.0,824744.0,7974995.0,,,
682,Czechia,2021-07-21,,116144.0,834235.0,830002.0,8044688.0,,,
683,Czechia,2021-07-22,,119186.0,839965.0,834563.0,8109159.0,,,
684,Czechia,2021-07-23,,122275.0,844807.0,837410.0,8173081.0,,,
685,Czechia,2021-07-24,,123455.0,845254.0,837516.0,8205050.0,,,
686,Czechia,2021-07-25,,124595.0,845573.0,837540.0,8231013.0,,,
687,Czechia,2021-07-26,,127236.0,848846.0,840611.0,8291427.0,,,
688,Czechia,2021-07-27,,130520.0,852398.0,844823.0,8346295.0,,,
689,Czechia,2021-07-28,,134267.0,855541.0,849030.0,8398532.0,,,
690,Czechia,2021-07-29,,137568.0,858311.0,853089.0,8448202.0,,,
691,Czechia,2021-07-30,,140882.0,860595.0,855821.0,8502256.0,,,
692,Czechia,2021-07-31,,142440.0,860893.0,856012.0,8527052.0,,,
693,Czechia,2021-08-01,,143769.0,861310.0,856027.0,8546793.0,,,
694,Czechia,2021-08-02,,146215.0,863272.0,858183.0,8593831.0,,,
695,Czechia,2021-08-03,,149432.0,864676.0,861103.0,8638685.0,,,
696,Czechia,2021-08-04,,152412.0,866847.0,863612.0,8680737.0,,,
697,Czechia,2021-08-05,,155451.0,868902.0,865850.0,8726719.0,,,
698,Czechia,2021-08-06,,158530.0,870614.0,867453.0,8777162.0,,,
699,Czechia,2021-08-07,,159943.0,870739.0,867586.0,8797761.0,,,
700,Czechia,2021-08-08,,161032.0,870816.0,867597.0,8815556.0,,,
701,Czechia,2021-08-09,,163249.0,872305.0,868703.0,8866116.0,,,
702,Czechia,2021-08-10,,165445.0,873643.0,870394.0,8909969.0,,,
703,Czechia,2021-08-11,,167673.0,875334.0,871853.0,8956752.0,,,
704,Czechia,2021-08-12,,170158.0,877024.0,873105.0,8997216.0,,,
705,Czechia,2021-08-13,,172339.0,879052.0,873953.0,9040862.0,,,
706,Czechia,2021-08-14,,173397.0,879384.0,873992.0,9052367.0,,,
707,Czechia,2021-08-15,,174021.0,879490.0,874006.0,9063917.0,,,
708,Czechia,2021-08-16,,175914.0,881225.0,874667.0,9101481.0,,,
709,Czechia,2021-08-17,,177881.0,882636.0,875567.0,9131822.0,,,
710,Czechia,2021-08-18,,180009.0,884247.0,876290.0,9173368.0,,,
711,Czechia,2021-08-19,,182464.0,885718.0,876986.0,9214164.0,,,
712,Czechia,2021-08-20,,185082.0,887628.0,877527.0,9257902.0,,,
713,Czechia,2021-08-21,,185988.0,887940.0,877611.0,9271118.0,,,
714,Czechia,2021-08-22,,186782.0,888256.0,877614.0,9283488.0,,,
715,Czechia,2021-08-23,,189288.0,889733.0,878013.0,9326256.0,,,
716,Czechia,2021-08-24,,191536.0,890976.0,878302.0,9363240.0,,,
717,Czechia,2021-08-25,,193696.0,892557.0,878688.0,9394066.0,,,
718,Czechia,2021-08-26,,195488.0,894012.0,879023.0,9423134.0,,,
719,Czechia,2021-08-27,,197691.0,895448.0,879307.0,9453161.0,,,
720,Czechia,2021-08-28,,198410.0,895687.0,879311.0,9461202.0,,,
721,Czechia,2021-08-29,,199134.0,895990.0,879312.0,9468456.0,,,
722,Czechia,2021-08-30,,200819.0,897788.0,879685.0,9493195.0,,,
723,Czechia,2021-08-31,,202570.0,898907.0,879986.0,9513903.0,,,
724,Czechia,2021-09-01,,203895.0,900160.0,880150.0,9529592.0,,,
725,Czechia,2021-09-02,,205736.0,901935.0,880316.0,9545005.0,,,
726,Czechia,2021-09-03,,207684.0,903306.0,880396.0,9564685.0,,,
727,Czechia,2021-09-04,,208302.0,903386.0,880417.0,9568911.0,,,
728,Czechia,2021-09-05,,208830.0,903463.0,,9572626.0,,,
729,Czechia,2021-09-06,,210243.0,904499.0,880468.0,9587256.0,,,
730,Czechia,2021-09-07,,211707.0,905604.0,880568.0,9598408.0,,,
731,Czechia,2021-09-08,,212947.0,906511.0,880663.0,9610239.0,,,
732,Czechia,2021-09-09,,214481.0,907509.0,880748.0,9622636.0,,,
733,Czechia,2021-09-10,,215944.0,908472.0,880789.0,9638239.0,,,
734,Czechia,2021-09-11,,216562.0,908615.0,,9641165.0,,,
735,Czechia,2021-09-12,,217005.0,908682.0,880791.0,9642923.0,,,
736,Czechia,2021-09-13,,218447.0,909457.0,880839.0,9654719.0,,,
737,Czechia,2021-09-14,,219830.0,910370.0,880899.0,9665169.0,,,
738,Czechia,2021-09-15,,221103.0,911400.0,880972.0,9675035.0,,,
739,Czechia,2021-09-16,,222635.0,912265.0,881018.0,9684398.0,,,
740,Czechia,2021-09-17,,224295.0,913184.0,881052.0,9696532.0,,,
741,Czechia,2021-09-18,,224849.0,913291.0,,9699338.0,,,
742,Czechia,2021-09-19,,225244.0,913333.0,,9700990.0,,,
743,Czechia,2021-09-20,,226243.0,913987.0,881099.0,9710598.0,,,
744,Czechia,2021-09-21,,227361.0,914667.0,881153.0,9719514.0,,,
745,Czechia,2021-09-22,,228416.0,915499.0,881236.0,9726329.0,,,
746,Czechia,2021-09-23,,229772.0,916285.0,881280.0,9734768.0,,,
747,Czechia,2021-09-24,,231244.0,917103.0,881300.0,9746412.0,,,
748,Czechia,2021-09-25,,231755.0,917191.0,881301.0,9748768.0,,,
749,Czechia,2021-09-26,,232049.0,917229.0,,9750563.0,,,
750,Czechia,2021-09-27,,233096.0,917903.0,881330.0,9758619.0,,,
751,Czechia,2021-09-28,,233256.0,917924.0,,9759193.0,,,
752,Czechia,2021-09-29,,234226.0,918848.0,881361.0,9767813.0,,,
753,Czechia,2021-09-30,,235128.0,920012.0,881389.0,9776751.0,,,
754,Denmark,2021-01-08,,,,,113007.0,,,
755,Denmark,2021-01-15,,,1127.0,,167441.0,,,
756,Denmark,2021-01-22,,,2750.0,,206271.0,,,
757,Denmark,2021-01-29,,,2809.0,,272592.0,,,
758,Denmark,2021-02-05,,,6240.0,,332568.0,,,
759,Denmark,2021-02-12,,,13006.0,16341.0,377845.0,,,
760,Denmark,2021-02-19,,,15085.0,40644.0,443755.0,,,
761,Denmark,2021-02-26,,,16773.0,85485.0,517488.0,,,
762,Denmark,2021-03-05,,,26363.0,133406.0,590442.0,,,
763,Denmark,2021-03-12,,,37314.0,151680.0,663845.0,,,
764,Denmark,2021-03-19,,,49858.0,151795.0,760373.0,,,
765,Denmark,2021-03-26,,,58298.0,151927.0,858990.0,,,
766,Denmark,2021-04-02,,,78493.0,152006.0,965693.0,,,
767,Denmark,2021-04-09,,,97253.0,152103.0,1097206.0,,,
768,Denmark,2021-04-16,,,117988.0,152195.0,1322158.0,,,
769,Denmark,2021-04-23,,,130006.0,152313.0,1535019.0,,,
770,Denmark,2021-04-30,,,155668.0,152485.0,1747338.0,,,
771,Denmark,2021-05-07,,,191122.0,152664.0,2049191.0,,,
772,Denmark,2021-05-14,,,227193.0,152850.0,2346147.0,,,
773,Denmark,2021-05-21,,116.0,273094.0,153056.0,2653603.0,,,
774,Denmark,2021-05-28,,1093.0,305792.0,153286.0,2947628.0,,,
775,Denmark,2021-06-04,,11178.0,340479.0,153463.0,3259860.0,,,
776,Denmark,2021-06-11,,30927.0,367172.0,153842.0,3637525.0,,,
777,Denmark,2021-06-18,,41107.0,406481.0,154093.0,4006763.0,,,
778,Denmark,2021-06-25,,44911.0,447199.0,154228.0,4386758.0,,,
